index,S:all,E:all,I:all,beta:all,v:all,k:all,vol:all,rep:all,phi:all,log_like
250,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
251,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
252,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
253,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
254,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
255,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
256,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
257,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
258,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
259,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
260,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
261,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
262,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
263,0.559405,0.000101751,1.43444e-05,1.37989,1.17958,1.58738,0.386277,0.1,0.1,-132.45
264,0.662386,0.000211996,2.80545e-05,1.12824,1.12278,1.57897,0.533988,0.1,0.1,-138.828
265,0.662386,0.000211996,2.80545e-05,1.12824,1.12278,1.57897,0.533988,0.1,0.1,-138.828
266,0.662386,0.000211996,2.80545e-05,1.12824,1.12278,1.57897,0.533988,0.1,0.1,-138.828
267,0.662386,0.000211996,2.80545e-05,1.12824,1.12278,1.57897,0.533988,0.1,0.1,-138.828
268,0.662386,0.000211996,2.80545e-05,1.12824,1.12278,1.57897,0.533988,0.1,0.1,-138.828
269,0.664507,0.000102327,1.55254e-05,1.28308,0.940354,1.579,0.636532,0.1,0.1,-137.65
270,0.624535,2.20418e-05,2.84306e-05,1.28899,0.967506,1.55373,0.633475,0.1,0.1,-136.549
271,0.5793,2.4368e-05,6.5456e-05,1.27394,1.00548,1.55083,0.607702,0.1,0.1,-136.74
272,0.5793,2.4368e-05,6.5456e-05,1.27394,1.00548,1.55083,0.607702,0.1,0.1,-136.74
273,0.602201,7.73729e-06,9.86752e-05,1.45645,0.949873,1.55137,0.56045,0.1,0.1,-135.508
274,0.602201,7.73729e-06,9.86752e-05,1.45645,0.949873,1.55137,0.56045,0.1,0.1,-135.508
275,0.602201,7.73729e-06,9.86752e-05,1.45645,0.949873,1.55137,0.56045,0.1,0.1,-135.508
276,0.602201,7.73729e-06,9.86752e-05,1.45645,0.949873,1.55137,0.56045,0.1,0.1,-135.508
277,0.602201,7.73729e-06,9.86752e-05,1.45645,0.949873,1.55137,0.56045,0.1,0.1,-135.508
278,0.602201,7.73729e-06,9.86752e-05,1.45645,0.949873,1.55137,0.56045,0.1,0.1,-135.508
279,0.602201,7.73729e-06,9.86752e-05,1.45645,0.949873,1.55137,0.56045,0.1,0.1,-135.508
280,0.602201,7.73729e-06,9.86752e-05,1.45645,0.949873,1.55137,0.56045,0.1,0.1,-135.508
281,0.618473,1.042e-05,6.32426e-05,1.57841,0.96147,1.55146,0.303033,0.1,0.1,-133.268
282,0.618473,1.042e-05,6.32426e-05,1.57841,0.96147,1.55146,0.303033,0.1,0.1,-133.268
283,0.618473,1.042e-05,6.32426e-05,1.57841,0.96147,1.55146,0.303033,0.1,0.1,-133.268
284,0.618473,1.042e-05,6.32426e-05,1.57841,0.96147,1.55146,0.303033,0.1,0.1,-133.268
285,0.618473,1.042e-05,6.32426e-05,1.57841,0.96147,1.55146,0.303033,0.1,0.1,-133.268
286,0.618473,1.042e-05,6.32426e-05,1.57841,0.96147,1.55146,0.303033,0.1,0.1,-133.268
287,0.618473,1.042e-05,6.32426e-05,1.57841,0.96147,1.55146,0.303033,0.1,0.1,-133.268
288,0.618473,1.042e-05,6.32426e-05,1.57841,0.96147,1.55146,0.303033,0.1,0.1,-133.268
289,0.617197,1.97424e-05,0.000160519,1.77473,0.941761,1.55864,0.401792,0.1,0.1,-135.706
290,0.617197,1.97424e-05,0.000160519,1.77473,0.941761,1.55864,0.401792,0.1,0.1,-135.706
291,0.617197,1.97424e-05,0.000160519,1.77473,0.941761,1.55864,0.401792,0.1,0.1,-135.706
292,0.617197,1.97424e-05,0.000160519,1.77473,0.941761,1.55864,0.401792,0.1,0.1,-135.706
293,0.617197,1.97424e-05,0.000160519,1.77473,0.941761,1.55864,0.401792,0.1,0.1,-135.706
294,0.617197,1.97424e-05,0.000160519,1.77473,0.941761,1.55864,0.401792,0.1,0.1,-135.706
295,0.617197,1.97424e-05,0.000160519,1.77473,0.941761,1.55864,0.401792,0.1,0.1,-135.706
296,0.617197,1.97424e-05,0.000160519,1.77473,0.941761,1.55864,0.401792,0.1,0.1,-135.706
297,0.843003,3.41102e-05,7.11631e-05,1.23365,0.976632,1.55028,0.526802,0.1,0.1,-136.592
298,0.843003,3.41102e-05,7.11631e-05,1.23365,0.976632,1.55028,0.526802,0.1,0.1,-136.592
299,0.865763,6.93485e-06,2.50228e-05,1.24421,0.979191,1.55111,0.36057,0.1,0.1,-133.878
300,0.865763,6.93485e-06,2.50228e-05,1.24421,0.979191,1.55111,0.36057,0.1,0.1,-133.878
301,0.873936,1.14404e-05,2.57103e-05,1.11826,1.07701,1.55566,0.49354,0.1,0.1,-134.205
302,0.731274,1.4306e-05,1.29176e-06,1.15718,1.17069,1.58469,0.378217,0.1,0.1,-132.074
303,0.731274,1.4306e-05,1.29176e-06,1.15718,1.17069,1.58469,0.378217,0.1,0.1,-132.074
304,0.731274,1.4306e-05,1.29176e-06,1.15718,1.17069,1.58469,0.378217,0.1,0.1,-132.074
305,0.731274,1.4306e-05,1.29176e-06,1.15718,1.17069,1.58469,0.378217,0.1,0.1,-132.074
306,0.731274,1.4306e-05,1.29176e-06,1.15718,1.17069,1.58469,0.378217,0.1,0.1,-132.074
307,0.731274,1.4306e-05,1.29176e-06,1.15718,1.17069,1.58469,0.378217,0.1,0.1,-132.074
308,0.731274,1.4306e-05,1.29176e-06,1.15718,1.17069,1.58469,0.378217,0.1,0.1,-132.074
309,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
310,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
311,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
312,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
313,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
314,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
315,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
316,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
317,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
318,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
319,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
320,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
321,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
322,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
323,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
324,0.578959,1.43049e-05,3.08639e-05,1.29173,1.18075,1.56775,0.489493,0.1,0.1,-133.716
325,0.564438,3.18224e-05,6.93702e-05,1.81638,1.10223,1.57293,0.369207,0.1,0.1,-134.582
326,0.568043,9.92408e-06,4.4012e-05,1.53673,1.19427,1.6092,0.507013,0.1,0.1,-133.233
327,0.568043,9.92408e-06,4.4012e-05,1.53673,1.19427,1.6092,0.507013,0.1,0.1,-133.233
328,0.568043,9.92408e-06,4.4012e-05,1.53673,1.19427,1.6092,0.507013,0.1,0.1,-133.233
329,0.568043,9.92408e-06,4.4012e-05,1.53673,1.19427,1.6092,0.507013,0.1,0.1,-133.233
330,0.568043,9.92408e-06,4.4012e-05,1.53673,1.19427,1.6092,0.507013,0.1,0.1,-133.233
331,0.568043,9.92408e-06,4.4012e-05,1.53673,1.19427,1.6092,0.507013,0.1,0.1,-133.233
332,0.568043,9.92408e-06,4.4012e-05,1.53673,1.19427,1.6092,0.507013,0.1,0.1,-133.233
333,0.568043,9.92408e-06,4.4012e-05,1.53673,1.19427,1.6092,0.507013,0.1,0.1,-133.233
334,0.568043,9.92408e-06,4.4012e-05,1.53673,1.19427,1.6092,0.507013,0.1,0.1,-133.233
335,0.572416,1.77482e-05,2.08783e-05,1.47335,1.1749,1.60972,0.429385,0.1,0.1,-132.863
336,0.572416,1.77482e-05,2.08783e-05,1.47335,1.1749,1.60972,0.429385,0.1,0.1,-132.863
337,0.572416,1.77482e-05,2.08783e-05,1.47335,1.1749,1.60972,0.429385,0.1,0.1,-132.863
338,0.572416,1.77482e-05,2.08783e-05,1.47335,1.1749,1.60972,0.429385,0.1,0.1,-132.863
339,0.572416,1.77482e-05,2.08783e-05,1.47335,1.1749,1.60972,0.429385,0.1,0.1,-132.863
340,0.593953,4.73065e-05,2.14921e-05,1.23451,1.15136,1.59467,0.439501,0.1,0.1,-135.494
341,0.593953,4.73065e-05,2.14921e-05,1.23451,1.15136,1.59467,0.439501,0.1,0.1,-135.494
342,0.593953,4.73065e-05,2.14921e-05,1.23451,1.15136,1.59467,0.439501,0.1,0.1,-135.494
343,0.593953,4.73065e-05,2.14921e-05,1.23451,1.15136,1.59467,0.439501,0.1,0.1,-135.494
344,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
345,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
346,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
347,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
348,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
349,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
350,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
351,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
352,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
353,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
354,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
355,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
356,0.580093,7.05819e-05,3.32528e-05,1.23113,1.15071,1.60432,0.431171,0.1,0.1,-134.545
357,0.593754,3.68781e-05,3.37788e-05,1.33869,1.0642,1.58188,0.58094,0.1,0.1,-136.139
358,0.593754,3.68781e-05,3.37788e-05,1.33869,1.0642,1.58188,0.58094,0.1,0.1,-136.139
359,0.563161,7.25296e-05,9.27221e-05,1.46304,0.95002,1.57729,0.643723,0.1,0.1,-138.514
360,0.58245,1.78318e-05,9.65921e-06,1.73169,0.945279,1.61739,0.541513,0.1,0.1,-134.433
361,0.58245,1.78318e-05,9.65921e-06,1.73169,0.945279,1.61739,0.541513,0.1,0.1,-134.433
362,0.58245,1.78318e-05,9.65921e-06,1.73169,0.945279,1.61739,0.541513,0.1,0.1,-134.433
363,0.58245,1.78318e-05,9.65921e-06,1.73169,0.945279,1.61739,0.541513,0.1,0.1,-134.433
364,0.62251,1.22368e-05,0.000178645,1.71897,1.01238,1.62849,0.455261,0.1,0.1,-137.018
365,0.62251,1.22368e-05,0.000178645,1.71897,1.01238,1.62849,0.455261,0.1,0.1,-137.018
366,0.62251,1.22368e-05,0.000178645,1.71897,1.01238,1.62849,0.455261,0.1,0.1,-137.018
367,0.62251,1.22368e-05,0.000178645,1.71897,1.01238,1.62849,0.455261,0.1,0.1,-137.018
368,0.62251,1.22368e-05,0.000178645,1.71897,1.01238,1.62849,0.455261,0.1,0.1,-137.018
369,0.565743,1.84915e-05,0.000164311,2.22496,0.975507,1.62809,0.30154,0.1,0.1,-135.572
370,0.705408,2.31832e-05,0.00013114,1.71502,1.03772,1.61989,0.303362,0.1,0.1,-137.447
371,0.705408,2.31832e-05,0.00013114,1.71502,1.03772,1.61989,0.303362,0.1,0.1,-137.447
372,0.618886,0.000100644,0.000161114,1.75283,1.15816,1.613,0.344792,0.1,0.1,-139.665
373,0.618886,0.000100644,0.000161114,1.75283,1.15816,1.613,0.344792,0.1,0.1,-139.665
374,0.618886,0.000100644,0.000161114,1.75283,1.15816,1.613,0.344792,0.1,0.1,-139.665
375,0.618886,0.000100644,0.000161114,1.75283,1.15816,1.613,0.344792,0.1,0.1,-139.665
376,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
377,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
378,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
379,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
380,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
381,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
382,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
383,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
384,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
385,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
386,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
387,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
388,0.863976,5.10763e-05,4.7845e-05,1.74117,0.973307,1.58543,0.351018,0.1,0.1,-135.211
389,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
390,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
391,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
392,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
393,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
394,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
395,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
396,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
397,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
398,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
399,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
400,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
401,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
402,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
403,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
404,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
405,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
406,0.833789,2.70126e-05,1.21892e-05,1.72582,0.962537,1.55315,0.312485,0.1,0.1,-132.163
407,0.652391,4.17231e-05,2.65465e-05,2.06641,0.998751,1.5613,0.298735,0.1,0.1,-133.29
408,0.652391,4.17231e-05,2.65465e-05,2.06641,0.998751,1.5613,0.298735,0.1,0.1,-133.29
409,0.652391,4.17231e-05,2.65465e-05,2.06641,0.998751,1.5613,0.298735,0.1,0.1,-133.29
410,0.652391,4.17231e-05,2.65465e-05,2.06641,0.998751,1.5613,0.298735,0.1,0.1,-133.29
411,0.583789,3.08358e-06,1.70014e-05,2.38577,1.10931,1.55407,0.289712,0.1,0.1,-132.654
412,0.565831,5.00158e-06,9.71396e-05,2.3335,0.995295,1.55674,0.33332,0.1,0.1,-134.62
413,0.565831,5.00158e-06,9.71396e-05,2.3335,0.995295,1.55674,0.33332,0.1,0.1,-134.62
414,0.565831,5.00158e-06,9.71396e-05,2.3335,0.995295,1.55674,0.33332,0.1,0.1,-134.62
415,0.630751,2.47678e-06,0.000114285,2.15442,1.01877,1.56916,0.49234,0.1,0.1,-137.092
416,0.602252,1.81022e-05,3.72202e-05,1.98449,0.962238,1.58615,0.520169,0.1,0.1,-134.319
417,0.602252,1.81022e-05,3.72202e-05,1.98449,0.962238,1.58615,0.520169,0.1,0.1,-134.319
418,0.602252,1.81022e-05,3.72202e-05,1.98449,0.962238,1.58615,0.520169,0.1,0.1,-134.319
419,0.602252,1.81022e-05,3.72202e-05,1.98449,0.962238,1.58615,0.520169,0.1,0.1,-134.319
420,0.602252,1.81022e-05,3.72202e-05,1.98449,0.962238,1.58615,0.520169,0.1,0.1,-134.319
421,0.602252,1.81022e-05,3.72202e-05,1.98449,0.962238,1.58615,0.520169,0.1,0.1,-134.319
422,0.602252,1.81022e-05,3.72202e-05,1.98449,0.962238,1.58615,0.520169,0.1,0.1,-134.319
423,0.602252,1.81022e-05,3.72202e-05,1.98449,0.962238,1.58615,0.520169,0.1,0.1,-134.319
424,0.647549,5.24079e-05,3.51223e-05,1.87685,0.945992,1.62171,0.387116,0.1,0.1,-133.864
425,0.647549,5.24079e-05,3.51223e-05,1.87685,0.945992,1.62171,0.387116,0.1,0.1,-133.864
426,0.647549,5.24079e-05,3.51223e-05,1.87685,0.945992,1.62171,0.387116,0.1,0.1,-133.864
427,0.647549,5.24079e-05,3.51223e-05,1.87685,0.945992,1.62171,0.387116,0.1,0.1,-133.864
428,0.647549,5.24079e-05,3.51223e-05,1.87685,0.945992,1.62171,0.387116,0.1,0.1,-133.864
429,0.647549,5.24079e-05,3.51223e-05,1.87685,0.945992,1.62171,0.387116,0.1,0.1,-133.864
430,0.909034,6.07468e-05,1.39897e-05,1.21414,0.963549,1.57217,0.399334,0.1,0.1,-134.277
431,0.909034,6.07468e-05,1.39897e-05,1.21414,0.963549,1.57217,0.399334,0.1,0.1,-134.277
432,0.909034,6.07468e-05,1.39897e-05,1.21414,0.963549,1.57217,0.399334,0.1,0.1,-134.277
433,0.909034,6.07468e-05,1.39897e-05,1.21414,0.963549,1.57217,0.399334,0.1,0.1,-134.277
434,0.620865,5.58299e-05,1.54715e-05,1.47067,1.22212,1.59858,0.505121,0.1,0.1,-133.776
435,0.620865,5.58299e-05,1.54715e-05,1.47067,1.22212,1.59858,0.505121,0.1,0.1,-133.776
436,0.620865,5.58299e-05,1.54715e-05,1.47067,1.22212,1.59858,0.505121,0.1,0.1,-133.776
437,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
438,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
439,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
440,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
441,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
442,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
443,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
444,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
445,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
446,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
447,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
448,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
449,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
450,0.770865,5.06562e-05,4.22194e-05,1.45149,1.09628,1.59675,0.410741,0.1,0.1,-134.465
451,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
452,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
453,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
454,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
455,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
456,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
457,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
458,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
459,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
460,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
461,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
462,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
463,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
464,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
465,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
466,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
467,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
468,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
469,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
470,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
471,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
472,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
473,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
474,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
475,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
476,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
477,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
478,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
479,0.663564,6.5214e-05,2.30724e-05,1.30233,1.19631,1.61791,0.358765,0.1,0.1,-131.722
480,0.782634,3.12227e-05,1.041e-05,1.35967,1.17992,1.59205,0.21263,0.1,0.1,-136.05
481,0.954305,1.25206e-05,1.27322e-05,1.26745,1.20781,1.57749,0.263927,0.1,0.1,-131.708
482,0.954305,1.25206e-05,1.27322e-05,1.26745,1.20781,1.57749,0.263927,0.1,0.1,-131.708
483,0.954305,1.25206e-05,1.27322e-05,1.26745,1.20781,1.57749,0.263927,0.1,0.1,-131.708
484,0.954305,1.25206e-05,1.27322e-05,1.26745,1.20781,1.57749,0.263927,0.1,0.1,-131.708
485,0.954305,1.25206e-05,1.27322e-05,1.26745,1.20781,1.57749,0.263927,0.1,0.1,-131.708
486,0.954305,1.25206e-05,1.27322e-05,1.26745,1.20781,1.57749,0.263927,0.1,0.1,-131.708
487,0.954305,1.25206e-05,1.27322e-05,1.26745,1.20781,1.57749,0.263927,0.1,0.1,-131.708
488,0.954305,1.25206e-05,1.27322e-05,1.26745,1.20781,1.57749,0.263927,0.1,0.1,-131.708
489,0.954305,1.25206e-05,1.27322e-05,1.26745,1.20781,1.57749,0.263927,0.1,0.1,-131.708
490,0.880674,3.90698e-05,3.47588e-06,1.47206,1.13455,1.56764,0.43311,0.1,0.1,-133.369
491,0.880674,3.90698e-05,3.47588e-06,1.47206,1.13455,1.56764,0.43311,0.1,0.1,-133.369
492,0.880674,3.90698e-05,3.47588e-06,1.47206,1.13455,1.56764,0.43311,0.1,0.1,-133.369
493,0.880674,3.90698e-05,3.47588e-06,1.47206,1.13455,1.56764,0.43311,0.1,0.1,-133.369
494,0.880674,3.90698e-05,3.47588e-06,1.47206,1.13455,1.56764,0.43311,0.1,0.1,-133.369
495,0.880674,3.90698e-05,3.47588e-06,1.47206,1.13455,1.56764,0.43311,0.1,0.1,-133.369
496,0.782017,1.0073e-05,3.71883e-06,1.30907,1.20049,1.61487,0.254226,0.1,0.1,-131.134
497,0.782017,1.0073e-05,3.71883e-06,1.30907,1.20049,1.61487,0.254226,0.1,0.1,-131.134
498,0.782017,1.0073e-05,3.71883e-06,1.30907,1.20049,1.61487,0.254226,0.1,0.1,-131.134
499,0.782017,1.0073e-05,3.71883e-06,1.30907,1.20049,1.61487,0.254226,0.1,0.1,-131.134
500,0.782017,1.0073e-05,3.71883e-06,1.30907,1.20049,1.61487,0.254226,0.1,0.1,-131.134
